"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","LTINT","TOT","PC_PA","M","2007-01",4.121818,
"CAN","LTINT","TOT","PC_PA","M","2007-02",4.1175,
"CAN","LTINT","TOT","PC_PA","M","2007-03",4.045909,
"CAN","LTINT","TOT","PC_PA","M","2007-04",4.1715,
"CAN","LTINT","TOT","PC_PA","M","2007-05",4.292727,
"CAN","LTINT","TOT","PC_PA","M","2007-06",4.612857,
"CAN","LTINT","TOT","PC_PA","M","2007-07",4.59,
"CAN","LTINT","TOT","PC_PA","M","2007-08",4.428637,
"CAN","LTINT","TOT","PC_PA","M","2007-09",4.356316,
"CAN","LTINT","TOT","PC_PA","M","2007-10",4.362727,
"CAN","LTINT","TOT","PC_PA","M","2007-11",4.121428,
"CAN","LTINT","TOT","PC_PA","M","2007-12",4.01579,
"CAN","LTINT","TOT","PC_PA","M","2008-01",3.848182,
"CAN","LTINT","TOT","PC_PA","M","2008-02",3.828,
"CAN","LTINT","TOT","PC_PA","M","2008-03",3.509,
"CAN","LTINT","TOT","PC_PA","M","2008-04",3.628636,
"CAN","LTINT","TOT","PC_PA","M","2008-05",3.621428,
"CAN","LTINT","TOT","PC_PA","M","2008-06",3.76,
"CAN","LTINT","TOT","PC_PA","M","2008-07",3.750455,
"CAN","LTINT","TOT","PC_PA","M","2008-08",3.5915,
"CAN","LTINT","TOT","PC_PA","M","2008-09",3.540952,
"CAN","LTINT","TOT","PC_PA","M","2008-10",3.668182,
"CAN","LTINT","TOT","PC_PA","M","2008-11",3.571579,
"CAN","LTINT","TOT","PC_PA","M","2008-12",2.945714,
"CAN","LTINT","TOT","PC_PA","M","2009-01",2.812381,
"CAN","LTINT","TOT","PC_PA","M","2009-02",2.960526,
"CAN","LTINT","TOT","PC_PA","M","2009-03",2.885909,
"CAN","LTINT","TOT","PC_PA","M","2009-04",2.954286,
"CAN","LTINT","TOT","PC_PA","M","2009-05",3.202,
"CAN","LTINT","TOT","PC_PA","M","2009-06",3.459091,
"CAN","LTINT","TOT","PC_PA","M","2009-07",3.429091,
"CAN","LTINT","TOT","PC_PA","M","2009-08",3.4645,
"CAN","LTINT","TOT","PC_PA","M","2009-09",3.365714,
"CAN","LTINT","TOT","PC_PA","M","2009-10",3.425238,
"CAN","LTINT","TOT","PC_PA","M","2009-11",3.3925,
"CAN","LTINT","TOT","PC_PA","M","2009-12",3.41619,
"CAN","LTINT","TOT","PC_PA","M","2010-01",3.485,
"CAN","LTINT","TOT","PC_PA","M","2010-02",3.423684,
"CAN","LTINT","TOT","PC_PA","M","2010-03",3.490435,
"CAN","LTINT","TOT","PC_PA","M","2010-04",3.67,
"CAN","LTINT","TOT","PC_PA","M","2010-05",3.4455,
"CAN","LTINT","TOT","PC_PA","M","2010-06",3.297727,
"CAN","LTINT","TOT","PC_PA","M","2010-07",3.185238,
"CAN","LTINT","TOT","PC_PA","M","2010-08",2.949524,
"CAN","LTINT","TOT","PC_PA","M","2010-09",2.881428,
"CAN","LTINT","TOT","PC_PA","M","2010-10",2.766,
"CAN","LTINT","TOT","PC_PA","M","2010-11",3.022381,
"CAN","LTINT","TOT","PC_PA","M","2010-12",3.204762,
"CAN","LTINT","TOT","PC_PA","M","2011-01",3.253,
"CAN","LTINT","TOT","PC_PA","M","2011-02",3.417368,
"CAN","LTINT","TOT","PC_PA","M","2011-03",3.266522,
"CAN","LTINT","TOT","PC_PA","M","2011-04",3.328,
"CAN","LTINT","TOT","PC_PA","M","2011-05",3.151905,
"CAN","LTINT","TOT","PC_PA","M","2011-06",2.987727,
"CAN","LTINT","TOT","PC_PA","M","2011-07",2.9385,
"CAN","LTINT","TOT","PC_PA","M","2011-08",2.446364,
"CAN","LTINT","TOT","PC_PA","M","2011-09",2.196667,
"CAN","LTINT","TOT","PC_PA","M","2011-10",2.296,
"CAN","LTINT","TOT","PC_PA","M","2011-11",2.122381,
"CAN","LTINT","TOT","PC_PA","M","2011-12",1.992,
"CAN","LTINT","TOT","PC_PA","M","2012-01",1.98,
"CAN","LTINT","TOT","PC_PA","M","2012-02",2.021,
"CAN","LTINT","TOT","PC_PA","M","2012-03",2.106818,
"CAN","LTINT","TOT","PC_PA","M","2012-04",2.0645,
"CAN","LTINT","TOT","PC_PA","M","2012-05",1.922273,
"CAN","LTINT","TOT","PC_PA","M","2012-06",1.747619,
"CAN","LTINT","TOT","PC_PA","M","2012-07",1.656191,
"CAN","LTINT","TOT","PC_PA","M","2012-08",1.826818,
"CAN","LTINT","TOT","PC_PA","M","2012-09",1.837895,
"CAN","LTINT","TOT","PC_PA","M","2012-10",1.811818,
"CAN","LTINT","TOT","PC_PA","M","2012-11",1.738095,
"CAN","LTINT","TOT","PC_PA","M","2012-12",1.767895,
"CAN","LTINT","TOT","PC_PA","M","2013-01",1.931364,
"CAN","LTINT","TOT","PC_PA","M","2013-02",1.967895,
"CAN","LTINT","TOT","PC_PA","M","2013-03",1.8515,
"CAN","LTINT","TOT","PC_PA","M","2013-04",1.748636,
"CAN","LTINT","TOT","PC_PA","M","2013-05",1.901818,
"CAN","LTINT","TOT","PC_PA","M","2013-06",2.2445,
"CAN","LTINT","TOT","PC_PA","M","2013-07",2.438182,
"CAN","LTINT","TOT","PC_PA","M","2013-08",2.611428,
"CAN","LTINT","TOT","PC_PA","M","2013-09",2.698,
"CAN","LTINT","TOT","PC_PA","M","2013-10",2.518182,
"CAN","LTINT","TOT","PC_PA","M","2013-11",2.5585,
"CAN","LTINT","TOT","PC_PA","M","2013-12",2.6735,
"CAN","LTINT","TOT","PC_PA","M","2014-01",2.534091,
"CAN","LTINT","TOT","PC_PA","M","2014-02",2.42,
"CAN","LTINT","TOT","PC_PA","M","2014-03",2.454286,
"CAN","LTINT","TOT","PC_PA","M","2014-04",2.444762,
"CAN","LTINT","TOT","PC_PA","M","2014-05",2.315238,
"CAN","LTINT","TOT","PC_PA","M","2014-06",2.298571,
"CAN","LTINT","TOT","PC_PA","M","2014-07",2.194546,
"CAN","LTINT","TOT","PC_PA","M","2014-08",2.062,
"CAN","LTINT","TOT","PC_PA","M","2014-09",2.180952,
"CAN","LTINT","TOT","PC_PA","M","2014-10",2.010455,
"CAN","LTINT","TOT","PC_PA","M","2014-11",2.003158,
"CAN","LTINT","TOT","PC_PA","M","2014-12",1.851905,
"CAN","LTINT","TOT","PC_PA","M","2015-01",1.525714,
"CAN","LTINT","TOT","PC_PA","M","2015-02",1.379474,
"CAN","LTINT","TOT","PC_PA","M","2015-03",1.421364,
"CAN","LTINT","TOT","PC_PA","M","2015-04",1.410952,
"CAN","LTINT","TOT","PC_PA","M","2015-05",1.744,
"CAN","LTINT","TOT","PC_PA","M","2015-06",1.78,
"CAN","LTINT","TOT","PC_PA","M","2015-07",1.569546,
"CAN","LTINT","TOT","PC_PA","M","2015-08",1.3915,
"CAN","LTINT","TOT","PC_PA","M","2015-09",1.481429,
"CAN","LTINT","TOT","PC_PA","M","2015-10",1.463333,
"CAN","LTINT","TOT","PC_PA","M","2015-11",1.6335,
"CAN","LTINT","TOT","PC_PA","M","2015-12",1.459524,
"CAN","LTINT","TOT","PC_PA","M","2016-01",1.258,
"CAN","LTINT","TOT","PC_PA","M","2016-02",1.1245,
"CAN","LTINT","TOT","PC_PA","M","2016-03",1.268182,
"CAN","LTINT","TOT","PC_PA","M","2016-04",1.33619,
"CAN","LTINT","TOT","PC_PA","M","2016-05",1.35,
"CAN","LTINT","TOT","PC_PA","M","2016-06",1.168182,
"CAN","LTINT","TOT","PC_PA","M","2016-07",1.051,
"CAN","LTINT","TOT","PC_PA","M","2016-08",1.042727,
"CAN","LTINT","TOT","PC_PA","M","2016-09",1.08619,
"CAN","LTINT","TOT","PC_PA","M","2016-10",1.1665,
"CAN","LTINT","TOT","PC_PA","M","2016-11",1.437619,
"CAN","LTINT","TOT","PC_PA","M","2016-12",1.732,
"CAN","LTINT","TOT","PC_PA","M","2017-01",1.722381,
"CAN","LTINT","TOT","PC_PA","M","2017-02",1.702105,
"CAN","LTINT","TOT","PC_PA","M","2017-03",1.714348,
"CAN","LTINT","TOT","PC_PA","M","2017-04",1.523158,
"CAN","LTINT","TOT","PC_PA","M","2017-05",1.513182,
"CAN","LTINT","TOT","PC_PA","M","2017-06",1.502727,
"CAN","LTINT","TOT","PC_PA","M","2017-07",1.908,
"CAN","LTINT","TOT","PC_PA","M","2017-08",1.883636,
"CAN","LTINT","TOT","PC_PA","M","2017-09",2.0495,
"CAN","LTINT","TOT","PC_PA","M","2017-10",2.050952,
"CAN","LTINT","TOT","PC_PA","M","2017-11",1.918571,
"CAN","LTINT","TOT","PC_PA","M","2017-12",1.915263,
"CAN","LTINT","TOT","PC_PA","M","2018-01",2.198182,
"CAN","LTINT","TOT","PC_PA","M","2018-02",2.324211,
"CAN","LTINT","TOT","PC_PA","M","2018-03",2.188571,
"CAN","LTINT","TOT","PC_PA","M","2018-04",2.249048,
"CAN","LTINT","TOT","PC_PA","M","2018-05",2.375455,
"CAN","LTINT","TOT","PC_PA","M","2018-06",2.209048,
"CAN","LTINT","TOT","PC_PA","M","2018-07",2.187143,
"CAN","LTINT","TOT","PC_PA","M","2018-08",2.295455,
"CAN","LTINT","TOT","PC_PA","M","2018-09",2.353684,
"CAN","LTINT","TOT","PC_PA","M","2018-10",2.488636,
"CAN","LTINT","TOT","PC_PA","M","2018-11",2.407619,
"CAN","LTINT","TOT","PC_PA","M","2018-12",2.057895,
"CAN","LTINT","TOT","PC_PA","M","2019-01",1.953636,
"CAN","LTINT","TOT","PC_PA","M","2019-02",1.907368,
"CAN","LTINT","TOT","PC_PA","M","2019-03",1.712381,
"CAN","LTINT","TOT","PC_PA","M","2019-04",1.724286,
"CAN","LTINT","TOT","PC_PA","M","2019-05",1.664545,
"CAN","LTINT","TOT","PC_PA","M","2019-06",1.4625,
"CAN","LTINT","TOT","PC_PA","M","2019-07",1.519091,
"CAN","LTINT","TOT","PC_PA","M","2019-08",1.205238,
"CAN","LTINT","TOT","PC_PA","M","2019-09",1.364,
"CAN","LTINT","TOT","PC_PA","M","2019-10",1.449546,
"CAN","LTINT","TOT","PC_PA","M","2019-11",1.4995,
"CAN","LTINT","TOT","PC_PA","M","2019-12",1.6045,
"CAN","LTINT","TOT","PC_PA","M","2020-01",1.492273,
"CAN","LTINT","TOT","PC_PA","M","2020-02",1.294737,
"CAN","LTINT","TOT","PC_PA","M","2020-03",0.8190909,
"CAN","LTINT","TOT","PC_PA","M","2020-04",0.6571429,
"CAN","LTINT","TOT","PC_PA","M","2020-05",0.551,
"CAN","LTINT","TOT","PC_PA","M","2020-06",0.5613636,
"CAN","LTINT","TOT","PC_PA","M","2020-07",0.5163636,
"CAN","LTINT","TOT","PC_PA","M","2020-08",0.5635,
"CAN","LTINT","TOT","PC_PA","M","2020-09",0.5595238,
"CAN","LTINT","TOT","PC_PA","M","2020-10",0.6028572,
"CAN","LTINT","TOT","PC_PA","M","2020-11",0.6885,
"CAN","LTINT","TOT","PC_PA","M","2020-12",0.7309524,
"CAN","LTINT","TOT","PC_PA","M","2021-01",0.8055,
"CAN","LTINT","TOT","PC_PA","M","2021-02",1.099474,
"CAN","LTINT","TOT","PC_PA","M","2021-03",1.496522,
"CAN","LTINT","TOT","PC_PA","M","2021-04",1.516191,
"CAN","LTINT","TOT","PC_PA","M","2021-05",1.524,
"CAN","LTINT","TOT","PC_PA","M","2021-06",1.425,
"CAN","LTINT","TOT","PC_PA","M","2021-07",1.251429,
"CAN","LTINT","TOT","PC_PA","M","2021-08",1.191905,
"CAN","LTINT","TOT","PC_PA","M","2021-09",1.263,
"CAN","LTINT","TOT","PC_PA","M","2021-10",1.597,
"CAN","LTINT","TOT","PC_PA","M","2021-11",1.685714,
"CAN","LTINT","TOT","PC_PA","M","2021-12",1.45,
"CAN","LTINT","TOT","PC_PA","M","2022-01",1.759,
"CAN","LTINT","TOT","PC_PA","M","2022-02",1.879474,
"CAN","LTINT","TOT","PC_PA","M","2022-03",2.132174,
"CAN","LTINT","TOT","PC_PA","M","2022-04",2.704,
"CAN","LTINT","TOT","PC_PA","M","2022-05",2.918571,
"CAN","LTINT","TOT","PC_PA","M","2022-06",3.315454,
"CAN","LTINT","TOT","PC_PA","M","2022-07",3.0215,
"CAN","LTINT","TOT","PC_PA","M","2022-08",2.859091,
"CAN","LTINT","TOT","PC_PA","M","2022-09",3.1455,
"CAN","LTINT","TOT","PC_PA","M","2022-10",3.3805,
"CAN","LTINT","TOT","PC_PA","M","2022-11",3.16619,
"CAN","LTINT","TOT","PC_PA","M","2022-12",2.9415,
"CAN","LTINT","TOT","PC_PA","M","2023-01",2.937619,
"CAN","LTINT","TOT","PC_PA","M","2023-02",3.174211,
"CAN","LTINT","TOT","PC_PA","M","2023-03",2.997727,
"ITA","LTINT","TOT","PC_PA","M","2007-01",4.2628,
"ITA","LTINT","TOT","PC_PA","M","2007-02",4.28009,
"ITA","LTINT","TOT","PC_PA","M","2007-03",4.17622,
"ITA","LTINT","TOT","PC_PA","M","2007-04",4.37021,
"ITA","LTINT","TOT","PC_PA","M","2007-05",4.48971,
"ITA","LTINT","TOT","PC_PA","M","2007-06",4.77197,
"ITA","LTINT","TOT","PC_PA","M","2007-07",4.76033,
"ITA","LTINT","TOT","PC_PA","M","2007-08",4.58355,
"ITA","LTINT","TOT","PC_PA","M","2007-09",4.57357,
"ITA","LTINT","TOT","PC_PA","M","2007-10",4.59088,
"ITA","LTINT","TOT","PC_PA","M","2007-11",4.44929,
"ITA","LTINT","TOT","PC_PA","M","2007-12",4.53849,
"ITA","LTINT","TOT","PC_PA","M","2008-01",4.39891,
"ITA","LTINT","TOT","PC_PA","M","2008-02",4.35443,
"ITA","LTINT","TOT","PC_PA","M","2008-03",4.37747,
"ITA","LTINT","TOT","PC_PA","M","2008-04",4.53189,
"ITA","LTINT","TOT","PC_PA","M","2008-05",4.70282,
"ITA","LTINT","TOT","PC_PA","M","2008-06",5.10565,
"ITA","LTINT","TOT","PC_PA","M","2008-07",5.09463,
"ITA","LTINT","TOT","PC_PA","M","2008-08",4.81387,
"ITA","LTINT","TOT","PC_PA","M","2008-09",4.8041,
"ITA","LTINT","TOT","PC_PA","M","2008-10",4.78,
"ITA","LTINT","TOT","PC_PA","M","2008-11",4.74252,
"ITA","LTINT","TOT","PC_PA","M","2008-12",4.46882,
"ITA","LTINT","TOT","PC_PA","M","2009-01",4.62129,
"ITA","LTINT","TOT","PC_PA","M","2009-02",4.53581,
"ITA","LTINT","TOT","PC_PA","M","2009-03",4.45835,
"ITA","LTINT","TOT","PC_PA","M","2009-04",4.35597,
"ITA","LTINT","TOT","PC_PA","M","2009-05",4.41509,
"ITA","LTINT","TOT","PC_PA","M","2009-06",4.60624,
"ITA","LTINT","TOT","PC_PA","M","2009-07",4.37291,
"ITA","LTINT","TOT","PC_PA","M","2009-08",4.11556,
"ITA","LTINT","TOT","PC_PA","M","2009-09",4.08809,
"ITA","LTINT","TOT","PC_PA","M","2009-10",4.10144,
"ITA","LTINT","TOT","PC_PA","M","2009-11",4.05652,
"ITA","LTINT","TOT","PC_PA","M","2009-12",4.00728,
"ITA","LTINT","TOT","PC_PA","M","2010-01",4.07788,
"ITA","LTINT","TOT","PC_PA","M","2010-02",4.04712,
"ITA","LTINT","TOT","PC_PA","M","2010-03",3.94527,
"ITA","LTINT","TOT","PC_PA","M","2010-04",3.99558,
"ITA","LTINT","TOT","PC_PA","M","2010-05",3.98492,
"ITA","LTINT","TOT","PC_PA","M","2010-06",4.1022,
"ITA","LTINT","TOT","PC_PA","M","2010-07",4.02583,
"ITA","LTINT","TOT","PC_PA","M","2010-08",3.80208,
"ITA","LTINT","TOT","PC_PA","M","2010-09",3.86227,
"ITA","LTINT","TOT","PC_PA","M","2010-10",3.80021,
"ITA","LTINT","TOT","PC_PA","M","2010-11",4.18408,
"ITA","LTINT","TOT","PC_PA","M","2010-12",4.603,
"ITA","LTINT","TOT","PC_PA","M","2011-01",4.72908,
"ITA","LTINT","TOT","PC_PA","M","2011-02",4.73561,
"ITA","LTINT","TOT","PC_PA","M","2011-03",4.87539,
"ITA","LTINT","TOT","PC_PA","M","2011-04",4.84077,
"ITA","LTINT","TOT","PC_PA","M","2011-05",4.75615,
"ITA","LTINT","TOT","PC_PA","M","2011-06",4.81559,
"ITA","LTINT","TOT","PC_PA","M","2011-07",5.46328,
"ITA","LTINT","TOT","PC_PA","M","2011-08",5.27054,
"ITA","LTINT","TOT","PC_PA","M","2011-09",5.7457,
"ITA","LTINT","TOT","PC_PA","M","2011-10",5.9719,
"ITA","LTINT","TOT","PC_PA","M","2011-11",7.05709,
"ITA","LTINT","TOT","PC_PA","M","2011-12",6.81193,
"ITA","LTINT","TOT","PC_PA","M","2012-01",6.5366,
"ITA","LTINT","TOT","PC_PA","M","2012-02",5.54646,
"ITA","LTINT","TOT","PC_PA","M","2012-03",5.04876,
"ITA","LTINT","TOT","PC_PA","M","2012-04",5.67583,
"ITA","LTINT","TOT","PC_PA","M","2012-05",5.78334,
"ITA","LTINT","TOT","PC_PA","M","2012-06",5.90366,
"ITA","LTINT","TOT","PC_PA","M","2012-07",5.99562,
"ITA","LTINT","TOT","PC_PA","M","2012-08",5.82165,
"ITA","LTINT","TOT","PC_PA","M","2012-09",5.2543,
"ITA","LTINT","TOT","PC_PA","M","2012-10",4.95287,
"ITA","LTINT","TOT","PC_PA","M","2012-11",4.85144,
"ITA","LTINT","TOT","PC_PA","M","2012-12",4.54158,
"ITA","LTINT","TOT","PC_PA","M","2013-01",4.20769,
"ITA","LTINT","TOT","PC_PA","M","2013-02",4.4929,
"ITA","LTINT","TOT","PC_PA","M","2013-03",4.64036,
"ITA","LTINT","TOT","PC_PA","M","2013-04",4.27767,
"ITA","LTINT","TOT","PC_PA","M","2013-05",3.96398,
"ITA","LTINT","TOT","PC_PA","M","2013-06",4.37887,
"ITA","LTINT","TOT","PC_PA","M","2013-07",4.41831,
"ITA","LTINT","TOT","PC_PA","M","2013-08",4.41911,
"ITA","LTINT","TOT","PC_PA","M","2013-09",4.54105,
"ITA","LTINT","TOT","PC_PA","M","2013-10",4.24765,
"ITA","LTINT","TOT","PC_PA","M","2013-11",4.09506,
"ITA","LTINT","TOT","PC_PA","M","2013-12",4.11398,
"ITA","LTINT","TOT","PC_PA","M","2014-01",3.86587,
"ITA","LTINT","TOT","PC_PA","M","2014-02",3.65119,
"ITA","LTINT","TOT","PC_PA","M","2014-03",3.39943,
"ITA","LTINT","TOT","PC_PA","M","2014-04",3.22823,
"ITA","LTINT","TOT","PC_PA","M","2014-05",3.12329,
"ITA","LTINT","TOT","PC_PA","M","2014-06",2.91968,
"ITA","LTINT","TOT","PC_PA","M","2014-07",2.79361,
"ITA","LTINT","TOT","PC_PA","M","2014-08",2.6327,
"ITA","LTINT","TOT","PC_PA","M","2014-09",2.40013,
"ITA","LTINT","TOT","PC_PA","M","2014-10",2.4239,
"ITA","LTINT","TOT","PC_PA","M","2014-11",2.29036,
"ITA","LTINT","TOT","PC_PA","M","2014-12",1.9898,
"ITA","LTINT","TOT","PC_PA","M","2015-01",1.70214,
"ITA","LTINT","TOT","PC_PA","M","2015-02",1.55683,
"ITA","LTINT","TOT","PC_PA","M","2015-03",1.29423,
"ITA","LTINT","TOT","PC_PA","M","2015-04",1.3574,
"ITA","LTINT","TOT","PC_PA","M","2015-05",1.81211,
"ITA","LTINT","TOT","PC_PA","M","2015-06",2.19919,
"ITA","LTINT","TOT","PC_PA","M","2015-07",2.04214,
"ITA","LTINT","TOT","PC_PA","M","2015-08",1.83856,
"ITA","LTINT","TOT","PC_PA","M","2015-09",1.92014,
"ITA","LTINT","TOT","PC_PA","M","2015-10",1.69606,
"ITA","LTINT","TOT","PC_PA","M","2015-11",1.57018,
"ITA","LTINT","TOT","PC_PA","M","2015-12",1.57864,
"ITA","LTINT","TOT","PC_PA","M","2016-01",1.5343,
"ITA","LTINT","TOT","PC_PA","M","2016-02",1.5585,
"ITA","LTINT","TOT","PC_PA","M","2016-03",1.37516,
"ITA","LTINT","TOT","PC_PA","M","2016-04",1.44177,
"ITA","LTINT","TOT","PC_PA","M","2016-05",1.52632,
"ITA","LTINT","TOT","PC_PA","M","2016-06",1.45346,
"ITA","LTINT","TOT","PC_PA","M","2016-07",1.22722,
"ITA","LTINT","TOT","PC_PA","M","2016-08",1.17635,
"ITA","LTINT","TOT","PC_PA","M","2016-09",1.26606,
"ITA","LTINT","TOT","PC_PA","M","2016-10",1.45047,
"ITA","LTINT","TOT","PC_PA","M","2016-11",1.94278,
"ITA","LTINT","TOT","PC_PA","M","2016-12",1.88618,
"ITA","LTINT","TOT","PC_PA","M","2017-01",1.99107,
"ITA","LTINT","TOT","PC_PA","M","2017-02",2.35192,
"ITA","LTINT","TOT","PC_PA","M","2017-03",2.40073,
"ITA","LTINT","TOT","PC_PA","M","2017-04",2.25705,
"ITA","LTINT","TOT","PC_PA","M","2017-05",2.19402,
"ITA","LTINT","TOT","PC_PA","M","2017-06",2.05337,
"ITA","LTINT","TOT","PC_PA","M","2017-07",2.23141,
"ITA","LTINT","TOT","PC_PA","M","2017-08",2.10986,
"ITA","LTINT","TOT","PC_PA","M","2017-09",2.10949,
"ITA","LTINT","TOT","PC_PA","M","2017-10",2.07385,
"ITA","LTINT","TOT","PC_PA","M","2017-11",1.78885,
"ITA","LTINT","TOT","PC_PA","M","2017-12",1.79452,
"ITA","LTINT","TOT","PC_PA","M","2018-01",1.98419,
"ITA","LTINT","TOT","PC_PA","M","2018-02",2.08078,
"ITA","LTINT","TOT","PC_PA","M","2018-03",1.96547,
"ITA","LTINT","TOT","PC_PA","M","2018-04",1.77335,
"ITA","LTINT","TOT","PC_PA","M","2018-05",2.17969,
"ITA","LTINT","TOT","PC_PA","M","2018-06",2.74417,
"ITA","LTINT","TOT","PC_PA","M","2018-07",2.64298,
"ITA","LTINT","TOT","PC_PA","M","2018-08",3.16096,
"ITA","LTINT","TOT","PC_PA","M","2018-09",2.9585,
"ITA","LTINT","TOT","PC_PA","M","2018-10",3.46884,
"ITA","LTINT","TOT","PC_PA","M","2018-11",3.39008,
"ITA","LTINT","TOT","PC_PA","M","2018-12",2.97513,
"ITA","LTINT","TOT","PC_PA","M","2019-01",2.77011,
"ITA","LTINT","TOT","PC_PA","M","2019-02",2.81241,
"ITA","LTINT","TOT","PC_PA","M","2019-03",2.68985,
"ITA","LTINT","TOT","PC_PA","M","2019-04",2.61756,
"ITA","LTINT","TOT","PC_PA","M","2019-05",2.64404,
"ITA","LTINT","TOT","PC_PA","M","2019-06",2.28374,
"ITA","LTINT","TOT","PC_PA","M","2019-07",1.6539,
"ITA","LTINT","TOT","PC_PA","M","2019-08",1.40365,
"ITA","LTINT","TOT","PC_PA","M","2019-09",0.90208,
"ITA","LTINT","TOT","PC_PA","M","2019-10",1.00355,
"ITA","LTINT","TOT","PC_PA","M","2019-11",1.26594,
"ITA","LTINT","TOT","PC_PA","M","2019-12",1.37011,
"ITA","LTINT","TOT","PC_PA","M","2020-01",1.27499,
"ITA","LTINT","TOT","PC_PA","M","2020-02",0.9555,
"ITA","LTINT","TOT","PC_PA","M","2020-03",1.55118,
"ITA","LTINT","TOT","PC_PA","M","2020-04",1.79913,
"ITA","LTINT","TOT","PC_PA","M","2020-05",1.76204,
"ITA","LTINT","TOT","PC_PA","M","2020-06",1.4552,
"ITA","LTINT","TOT","PC_PA","M","2020-07",1.19629,
"ITA","LTINT","TOT","PC_PA","M","2020-08",1.03189,
"ITA","LTINT","TOT","PC_PA","M","2020-09",0.98121,
"ITA","LTINT","TOT","PC_PA","M","2020-10",0.77007,
"ITA","LTINT","TOT","PC_PA","M","2020-11",0.66399,
"ITA","LTINT","TOT","PC_PA","M","2020-12",0.57801,
"ITA","LTINT","TOT","PC_PA","M","2021-01",0.61566,
"ITA","LTINT","TOT","PC_PA","M","2021-02",0.59041,
"ITA","LTINT","TOT","PC_PA","M","2021-03",0.70399,
"ITA","LTINT","TOT","PC_PA","M","2021-04",0.79727,
"ITA","LTINT","TOT","PC_PA","M","2021-05",0.98446,
"ITA","LTINT","TOT","PC_PA","M","2021-06",0.875,
"ITA","LTINT","TOT","PC_PA","M","2021-07",0.7477,
"ITA","LTINT","TOT","PC_PA","M","2021-08",0.628,
"ITA","LTINT","TOT","PC_PA","M","2021-09",0.7766,
"ITA","LTINT","TOT","PC_PA","M","2021-10",0.95487,
"ITA","LTINT","TOT","PC_PA","M","2021-11",1.009,
"ITA","LTINT","TOT","PC_PA","M","2021-12",1.047,
"ITA","LTINT","TOT","PC_PA","M","2022-01",1.346,
"ITA","LTINT","TOT","PC_PA","M","2022-02",1.794,
"ITA","LTINT","TOT","PC_PA","M","2022-03",1.8538,
"ITA","LTINT","TOT","PC_PA","M","2022-04",2.436,
"ITA","LTINT","TOT","PC_PA","M","2022-05",2.9898,
"ITA","LTINT","TOT","PC_PA","M","2022-06",3.634697,
"ITA","LTINT","TOT","PC_PA","M","2022-07",3.358788,
"ITA","LTINT","TOT","PC_PA","M","2022-08",3.297,
"ITA","LTINT","TOT","PC_PA","M","2022-09",4.138,
"ITA","LTINT","TOT","PC_PA","M","2022-10",4.532,
"ITA","LTINT","TOT","PC_PA","M","2022-11",4.24251,
"ITA","LTINT","TOT","PC_PA","M","2022-12",4.257,
"ITA","LTINT","TOT","PC_PA","M","2023-01",4.24278,
"ITA","LTINT","TOT","PC_PA","M","2023-02",4.27,
"FRA","LTINT","TOT","PC_PA","M","2007-01",4.0694,
"FRA","LTINT","TOT","PC_PA","M","2007-02",4.096,
"FRA","LTINT","TOT","PC_PA","M","2007-03",3.9968,
"FRA","LTINT","TOT","PC_PA","M","2007-04",4.2079,
"FRA","LTINT","TOT","PC_PA","M","2007-05",4.3368,
"FRA","LTINT","TOT","PC_PA","M","2007-06",4.619,
"FRA","LTINT","TOT","PC_PA","M","2007-07",4.5829,
"FRA","LTINT","TOT","PC_PA","M","2007-08",4.3889,
"FRA","LTINT","TOT","PC_PA","M","2007-09",4.3567,
"FRA","LTINT","TOT","PC_PA","M","2007-10",4.4022,
"FRA","LTINT","TOT","PC_PA","M","2007-11",4.2277,
"FRA","LTINT","TOT","PC_PA","M","2007-12",4.3541,
"FRA","LTINT","TOT","PC_PA","M","2008-01",4.15,
"FRA","LTINT","TOT","PC_PA","M","2008-02",4.0792,
"FRA","LTINT","TOT","PC_PA","M","2008-03",4.0194,
"FRA","LTINT","TOT","PC_PA","M","2008-04",4.2699,
"FRA","LTINT","TOT","PC_PA","M","2008-05",4.4059,
"FRA","LTINT","TOT","PC_PA","M","2008-06",4.7337,
"FRA","LTINT","TOT","PC_PA","M","2008-07",4.6903,
"FRA","LTINT","TOT","PC_PA","M","2008-08",4.4018,
"FRA","LTINT","TOT","PC_PA","M","2008-09",4.3619,
"FRA","LTINT","TOT","PC_PA","M","2008-10",4.1836,
"FRA","LTINT","TOT","PC_PA","M","2008-11",3.9767,
"FRA","LTINT","TOT","PC_PA","M","2008-12",3.5395,
"FRA","LTINT","TOT","PC_PA","M","2009-01",3.6016,
"FRA","LTINT","TOT","PC_PA","M","2009-02",3.6781,
"FRA","LTINT","TOT","PC_PA","M","2009-03",3.6474,
"FRA","LTINT","TOT","PC_PA","M","2009-04",3.6591,
"FRA","LTINT","TOT","PC_PA","M","2009-05",3.8045,
"FRA","LTINT","TOT","PC_PA","M","2009-06",3.8997,
"FRA","LTINT","TOT","PC_PA","M","2009-07",3.7329,
"FRA","LTINT","TOT","PC_PA","M","2009-08",3.5874,
"FRA","LTINT","TOT","PC_PA","M","2009-09",3.5869,
"FRA","LTINT","TOT","PC_PA","M","2009-10",3.5579,
"FRA","LTINT","TOT","PC_PA","M","2009-11",3.5552,
